offset,offset_fin,largo_original,encoding,texto,ruido_probable,palabra_reconocible,traduccion
0x67F92D8,0x67F92FA,34,ascii,Copy that.  We'll be there in 5.  ,,si,
0x67F930C,0x67F9322,22,ascii,We're counting on you!,,si,
0x67F9334,0x67F9346,18,ascii,We'll be there.   ,,si,
0x67F9358,0x67F9392,58,ascii,"Things are finally getting\ninteresting around here, Dave. ",,si,
0x67F93A4,0x67F93C6,34,ascii,It's like being back in FOXHOUND. ,,si,
0x67F93D8,0x67F9412,58,ascii,Amen to that.  Just enough time to\nfinish this burger too.,,si,
0x67FC917,0x67FC921,10,ascii," A3 d%""CD)",,,
0x6800725,0x6800731,12,ascii,de4AEsfDeU4%,si,,
0x681B3C7,0x681B3D1,10,ascii,BD!3vvDTV5,si,,
0x681B3F7,0x681B401,10,ascii,3CEC3DDED6,si,,
0x6821312,0x682131C,10,ascii,02CC3TC313,si,,
0x68315F7,0x6831601,10,ascii,BeuUCRuV42,si,,
0x6831CA7,0x6831CB1,10,ascii,3fUDefD333,si,,
0x6833A62,0x6833A6C,10,ascii,ATtT4CufE%,si,,
0x6837B17,0x6837B21,10,ascii,"0B!!""35S3G",si,,
0x683FF72,0x683FF7D,11,ascii,CBCUdU52ASE,si,,
0x6841592,0x684159E,12,ascii,"S7 3%3W5AC!""",,,
0x68600F3,0x68600FE,11,ascii,-D dSdD33C/,,,
0x6879732,0x687973C,10,ascii,FfVT33233!,si,,
0x687B870,0x687B87A,10,ascii,Let's go! ,si,,
0x6885110,0x6885126,22,ascii,Head for the platform!,,si,
0x6885138,0x688515E,38,ascii,We should still be able to catch\nhim! ,,si,
0x6885170,0x68851AE,62,ascii,We've wasted too much time. \nWho knows if he's still there!   ,,si,
0x68851C0,0x68851EE,46,ascii,We need to find him before the\nlinear leaves! ,,si,
0x6885200,0x6885216,22,ascii,What about tickets?   ,,si,
0x6885228,0x688524A,34,ascii,My badge works as a remote\nticket.,,si,
0x688525C,0x6885282,38,ascii,"You guys get to ride for free,\nhuh?   ",,si,
0x6885294,0x68852CA,54,ascii,Stick to me and we should make it\nthrough together.   ,,si,
0x6886E92,0x6886EA0,14,ascii,"""C3C4DTeUUUUEU",si,,
0x688F322,0x688F330,14,ascii,"4DDCD33D3333""3",si,,
0x6894852,0x6894860,14,ascii,fVUUVUUffffeUD,si,,
0x6894965,0x6894970,11,ascii,2EC36CEDD2U,si,,
0x689C092,0x689C09D,11,ascii,3T2CE4ER3B2,si,,
0x689F392,0x689F3A0,14,ascii,UUETVVeSffE3R4,si,,
0x689F402,0x689F410,14,ascii,3D323SEFTUT4TE,si,,
0x689F412,0x689F420,14,ascii,SfVDTUUeffffUU,si,,
0x689F422,0x689F430,14,ascii,UETTUEUUDEETTT,si,,
0x689F432,0x689F440,14,ascii,TUVUEUEDEDCC34,si,,
0x68A38E2,0x68A38EC,10,ascii,"!B!""EDDUDD",si,,
0x68AAB95,0x68AABA0,11,ascii,!BDdVfEDD43,si,,
0x68B02C2,0x68B02CF,13,ascii,"D33B3C4C2""3""2",si,,
0x68B04C2,0x68B04D0,14,ascii,VeVVBD5333TFBD,si,,
0x68B0603,0x68B0610,13,ascii," !!""3!4""""232!",si,,
0x68B0632,0x68B0640,14,ascii,DTBTD41RCA4DAT,si,,
0x68B06D2,0x68B06E0,14,ascii,3F636dED454ScD,si,,
0x68BB492,0x68BB4A0,14,ascii,ef%4eF6CDVETDS,si,,
0x68C5305,0x68C5310,11,ascii,"DS211""ABB24",si,,
0x68C76D2,0x68C76DC,10,ascii,"5EFD3D5""2""",si,,
0x68D10C0,0x68D10E2,34,ascii,"Alright, watch out for civilians. ",,si,
0x68D10F4,0x68D1102,14,ascii,Where is he?  ,,si,
0x68D1114,0x68D1122,14,ascii,We lost him!  ,,si,
0x68D1134,0x68D115E,42,ascii,"Aww, shit! You just won't listen\nto me!   ",,si,
0x68D1170,0x68D1182,18,ascii,Will you shut up! ,,si,
0x68D1194,0x68D11DA,70,ascii,These are the only ticket gates. \nHe's either here or on the train.   ,,si,
0x68D11EC,0x68D11FE,18,ascii,No blood anywhere.,,si,
0x68D2DC2,0x68D2DD0,14,ascii,33433334UDEDTT,si,,
0x68D2DD2,0x68D2DE0,14,ascii,23333C344D3333,si,,
0x68D83D7,0x68D83E1,10,ascii,"AU!354""B32",si,,
0x68E1CB3,0x68E1CC1,14,ascii,"!""""2233333D34,",si,,
0x68E9214,0x68E9220,12,ascii,!025BCFdVEVF,si,,
0x68FACE3,0x68FACF0,13,ascii,"""233433333333",si,,
0x68FADE2,0x68FADEF,13,ascii,"334D343322""""""",si,,
0x690D870,0x690D886,22,ascii,Everybody get down!   ,,si,
0x6912B35,0x6912B40,11,ascii,"""2DDTETETDE",si,,
0x6912B52,0x6912B60,14,ascii,"3""CTD""333CCDUf",si,,
0x6914870,0x69148A6,54,ascii,"He got on the linear! Hurry,\nbefore the doors close!  ",,si,
0x691D353,0x691D35D,10,ascii,"2CC""E4REQ.",si,,
0x6922070,0x6922086,22,ascii,They're gonna close!  ,,,
0x6924224,0x6924230,12,ascii,"!!""""""""""""3334",si,,
0x69290E0,0x69290FA,26,ascii,Step on that white line!  ,,si,
0x692910C,0x6929132,38,ascii,They're the sensors I told you\nabout. ,,si,
0x6929144,0x692915E,26,ascii,They're pressure sensors. ,,,
0x6929170,0x692919A,42,ascii,They activate the doors' safety\nsystem.   ,,si,
0x69291AC,0x69291B6,10,ascii,Alright!  ,si,,
0x6930183,0x6930190,13,ascii,"!!""""""""3CDTD4C",si,,
0x6930192,0x69301A0,14,ascii,3C344C34C4C434,si,,
0x6937102,0x6937110,14,ascii,"432333""""""""""""""2",si,,
0x6937112,0x6937120,14,ascii,3333C33333C3CD,si,,
0x6949070,0x694907E,14,ascii,They opened!  ,,si,
0x6949090,0x694909A,10,ascii,Let's go! ,si,,
0x69490AC,0x69490BA,14,ascii,Close call.   ,,,
0x694EB22,0x694EB2C,10,ascii,"432""23!""""""",si,,
0x695E070,0x695E086,22,ascii,The Local R Line train,,si,
0x695E098,0x695E0B2,26,ascii,will depart momentarily.  ,,si,
0x695E0C4,0x695E0E6,34,ascii,Damn! The linear's about to\nleave!,,si,
0x695E0F8,0x695E10A,18,ascii,Should we get on? ,,si,
0x695E11C,0x695E126,10,ascii,We can't! ,,si,
0x695E138,0x695E15A,34,ascii,We don't know if he got on or\nnot!,,si,
0x6961B44,0x6961B51,13,ascii,"""3DCCTCCfD2 4",,,
0x6970FB5,0x6970FC0,11,ascii,"""""""33CDDD43",si,,
0x6970FD2,0x6970FDE,12,ascii,"DCDUED33""3D4",si,,
0x6971227,0x6971231,10,ascii,"!2333DUVU,",si,,
0x6986870,0x6986892,34,ascii,This is the last car of the train.,,si,
0x6995070,0x699507A,10,ascii,You okay? ,,si,
0x699508C,0x69950A6,26,ascii,What the hell's going on? ,,si,
0x69950B8,0x69950CA,18,ascii,He looks alright. ,,si,
0x69950DC,0x6995106,42,ascii,Apart from a slightly damp pair of\npants. ,,si,
0x6997B26,0x6997B30,10,ascii,"!""2323343""",si,,
0x6997B52,0x6997B5D,11,ascii,"!TVEET2""SU4",si,,
0x69981F7,0x6998201,10,ascii," !34DB1""""2",,,
0x699CA62,0x699CA70,14,ascii,DVTFU63D42DC3C,si,,
0x699CA82,0x699CA90,14,ascii,4DFCUeUfeUVTVF,si,,
0x69B5870,0x69B5886,22,ascii,Please don't shoot me!,,,
0x69B7952,0x69B7960,14,ascii,DUDDCEUTEUDTDD,si,,
0x69B7962,0x69B7970,14,ascii,TUVUUUffEUUUVe,si,,
0x69B7972,0x69B7980,14,ascii,33C433C44DC333,si,,
0x69B7982,0x69B7990,14,ascii,UUUVUUeUefffVf,si,,
0x69B7992,0x69B79A0,14,ascii,"433CC333""""""""""""",si,,
0x69B79A2,0x69B79B0,14,ascii,UUFTUUDDUETUEU,si,,
0x69B7A62,0x69B7A70,14,ascii,3TfefUUUUDE433,si,,
0x69B7A72,0x69B7A80,14,ascii,3DCDUUfUeUfVUT,si,,
0x69B7B02,0x69B7B10,14,ascii,efeeffUTUUVED3,si,,
0x69B7B24,0x69B7B30,12,ascii,"13UU5""3232D3",si,,
0x69BB903,0x69BB90F,12,ascii,"!A2!1A42222""",si,,
0x69BBB54,0x69BBB5E,10,ascii,TD13D3BTU3,si,,
0x69C3F42,0x69C3F4C,10,ascii, 6UUcERRs3,,,
0x69C6FB7,0x69C6FC1,10,ascii, 4WeF63!'I,,,
0x69CA870,0x69CA87E,14,ascii,Don't shoot!  ,,,
0x69CCBC2,0x69CCBD0,14,ascii,"""23C3CDTTUUEUD",si,,
0x69CCBD2,0x69CCBE1,15,ascii,"3CCTUeffffUUUU,",si,,
0x69D20C0,0x69D20DA,26,ascii,I think everyone's okay.  ,,,
0x69D20EC,0x69D2106,26,ascii,Everybody just keep down! ,,si,
0x69D2118,0x69D213A,34,ascii,Stay calm! We're with the police! ,,si,
0x69E6046,0x69E6051,11,ascii,"0f"" 0E21 F3",,,
0x69F7090,0x69F70A6,22,ascii,Police! Nobody panic! ,,,
0x69F70B8,0x69F70CE,22,ascii,"C'mon, you bastard....",,si,
0x6A08070,0x6A0807A,10,ascii,'Scuse us!,,si,
0x6A0808C,0x6A080A6,26,ascii,"Hey, what are you doing?  ",,si,
0x6A080B8,0x6A080E6,46,ascii,Police.  Think you could turn the\nvolume down?,,si,
0x6A0FE52,0x6A0FE60,14,ascii,"433D4C3D43""342",si,,
0x6A16CC2,0x6A16CD0,14,ascii,5CVdd%RUD%DDCT,si,,
0x6A23870,0x6A2388E,30,ascii,Now that you can hear us....  ,,si,
0x6A270E2,0x6A270EC,10,ascii,A/?..L:mO ,,,
0x6A2B070,0x6A2B092,34,ascii,Did you see a guy in a bike suit? ,,si,
0x6A36088,0x6A3609E,22,ascii,What's wrong with you?,,si,
0x6A360B0,0x6A360CE,30,ascii,Hello? We're on the linear!   ,,si,
0x6A48070,0x6A4808A,26,ascii,We asked you a question.  ,,si,
0x6A51070,0x6A51096,38,ascii,I don't know anything about a\nbike.   ,,si,
0x6A510C0,0x6A510DA,26,ascii,We're wasting our time.   ,,si,
0x6A53E24,0x6A53E31,13,ascii,!BPoCSR0V4/B3,si,,
0x6A5B844,0x6A5B850,12,ascii,4VUC5SC5RSde,si,,
0x6A6C088,0x6A6C0BE,54,ascii,Leave her alone.  She probably\ndidn't see anything.   ,,si,
0x6A7B870,0x6A7B886,22,ascii,"Forget it, Jonathan.  ",,si,
0x6A7B898,0x6A7B8AE,22,ascii,We don't want a panic.,,si,
0x6A890E0,0x6A890EA,10,ascii,Excuse us.,,si,
0x6A890FC,0x6A89116,26,ascii,You'll have to speak up.  ,,si,
0x6A89128,0x6A89142,26,ascii,I don't hear very well.   ,,si,
0x6A89154,0x6A89166,18,ascii,There's no point. ,,si,
0x6A9FCB2,0x6A9FCBC,10,ascii,2V5CF6Ct2/,si,,
0x6AA3070,0x6AA308E,30,ascii,Let's move to the next car.   ,,si,
0x6AA59E2,0x6AA59ED,11,ascii,"CeD2BV4332""",si,,
0x6AAC0E0,0x6AAC0FE,30,ascii,Police! Everybody stay calm!  ,,,
0x6AAC110,0x6AAC12A,26,ascii,Something's going on here.,,si,
0x6AAC13C,0x6AAC14E,18,ascii,Look! More blood. ,,si,
0x6AAC160,0x6AAC176,22,ascii,Check out the floor.  ,,si,
0x6AAC188,0x6AAC19A,18,ascii,This is his blood.,,si,
0x6AAC1AC,0x6AAC1C2,22,ascii,The trail ends here.  ,,si,
0x6AAC1D4,0x6AAC1EA,22,ascii,He can't be far away. ,,si,
0x6AB43F5,0x6AB43FF,10,ascii,0FcdW6D2D1,si,,
0x6AB4D53,0x6AB4D60,13,ascii,"112""1222""""""34",si,,
0x6AB5002,0x6AB500D,11,ascii,024A1PAO!B!,si,,
0x6AB6A04,0x6AB6A10,12,ascii,"3""4""3323C222",si,,
0x6AB8565,0x6AB8571,12,ascii,P11Sd5feGeE%,si,,
0x6AC3174,0x6AC317F,11,ascii,"1T2""ABSSC23",si,,
0x6AE8870,0x6AE888A,26,ascii,Real helpful crew we got. ,,si,
0x6AE889C,0x6AE88BA,30,ascii,He might've threatened them.  ,,si,
0x6AE88CC,0x6AE88E6,26,ascii,Meaning he's among them?  ,,si,
0x6AE88F8,0x6AE890E,22,ascii,Where'd his helmet go?,,si,
0x6AE8920,0x6AE8942,34,ascii,It couldn't have just disappeared.,,si,
0x6AF9655,0x6AF9660,11,ascii,"!3!!""35""R3D",si,,
0x6B14870,0x6B14886,22,ascii,This is his alright.  ,,si,
0x6B14898,0x6B148AA,18,ascii,And it stops here.,,si,
0x6B148BC,0x6B148EA,46,ascii,Looks like he tried to mess\naround with it.   ,,si,
0x6B17707,0x6B17711,10,ascii,0r3AcVUEu%,si,,
0x6B26D46,0x6B26D50,10,ascii,4 U1D.-cf0,,,
0x6B2D890,0x6B2D8B6,38,ascii,Where'd the guy in the bike suit\ngo?  ,,si,
0x6B2D8C8,0x6B2D8E6,30,ascii,I... I don't know anything!   ,,,
0x6B2D8F8,0x6B2D90E,22,ascii,It doesn't involve me.,,si,
0x6B2D920,0x6B2D932,18,ascii,He's acting weird.,,,
0x6B37AD2,0x6B37AE0,14,ascii,3333332C323433,si,,
0x6B37AE2,0x6B37AF0,14,ascii,333343334CCDD3,si,,
0x6B37AF2,0x6B37B00,14,ascii,4D3333333344C3,si,,
0x6B37B02,0x6B37B10,14,ascii,C4D43DT3CD3TDD,si,,
0x6B37B12,0x6B37B20,14,ascii,344DDC44DEDTDD,si,,
0x6B37B22,0x6B37B30,14,ascii,EDDECTCDDDSD5D,si,,
0x6B37B32,0x6B37B40,14,ascii,DDTDT4EUETETDU,si,,
0x6B37B42,0x6B37B50,14,ascii,TUDUTUUEeUUEEF,si,,
0x6B37B52,0x6B37B60,14,ascii,UedTeUUUUUUeee,si,,
0x6B37B72,0x6B37B80,14,ascii,C3333333343333,si,,
0x6B37B82,0x6B37B90,14,ascii,33334CD4433333,si,,
0x6B53090,0x6B5309E,14,ascii,What's wrong? ,si,,
0x6B530B0,0x6B530CA,26,ascii,Why you acting this way?  ,,si,
0x6B530DC,0x6B5310E,50,ascii,Just leave me alone! I don't want\nto get into it! ,,si,
0x6B58D92,0x6B58D9E,12,ascii,"35""3CC""331BB",si,,
0x6B59443,0x6B5944F,12,ascii,.2RDTEV%AS3c,,si,
0x6B5BF16,0x6B5BF21,11,ascii,"""4C ""'tUTE(",,,
0x6B6D070,0x6B6D07E,14,ascii,It's no use.  ,,si,
0x6B6D090,0x6B6D0AE,30,ascii,Something's obviously wrong.  ,,,
0x6B73373,0x6B73381,14,ascii,"4""1BD4 c4S63EH",,,
0x6B79070,0x6B79086,22,ascii,She asked for help.   ,,si,
0x6B79098,0x6B790A6,14,ascii,What's wrong? ,si,,
0x6B8B080,0x6B8B09A,26,ascii,"Can you help us, ma'am?   ",,si,
0x6B8B0AC,0x6B8B0D6,42,ascii,We're looking for a guy in a bike\nsuit.   ,,si,
0x6B8B0E8,0x6B8B0FA,18,ascii,"Please, help us!  ",,si,
0x6B8B10C,0x6B8B116,10,ascii,Help you? ,,si,
0x6B8B128,0x6B8B136,14,ascii,"Hear that, Ed?",,si,
0x6B8FFA4,0x6B8FFB0,12,ascii,"""""CDD4TTUD33",si,,
0x6B8FFF2,0x6B90000,14,ascii,"3333333C43""""""!",si,,
0x6B90002,0x6B90010,14,ascii,DTDC43D4TUeDDf,si,,
0x6B90012,0x6B90020,14,ascii,Uf5DDTVETUE4CD,si,,
0x6B90372,0x6B90380,14,ascii,DED4D443C3TTDD,si,,
0x6B97C65,0x6B97C70,11,ascii,CSTfEUEDeDT,si,,
0x6B97C72,0x6B97C7D,11,ascii,feV%2TDfVBU,si,,
0x6B9FC92,0x6B9FCA1,15,ascii,"""C44D4DE2CUe43,",si,,
0x6B9FDD2,0x6B9FDE0,14,ascii,D33333333333C3,si,,
0x6BA0294,0x6BA02A0,12,ascii,"24DUEC""TeE34",si,,
0x6BA04D2,0x6BA04E0,14,ascii,33323333CDCD34,si,,
0x6BA0513,0x6BA0520,13,ascii,"CDDDC3D2!322""",si,,
0x6BA0552,0x6BA055C,10,ascii,"3D33DE%""!""",si,,
0x6BA0592,0x6BA05A0,14,ascii,"233""""""""""""23DD4",si,,
0x6BA05A2,0x6BA05B0,14,ascii,eef5TeeeVffTC2,si,,
0x6BA07D2,0x6BA07E0,14,ascii,DDDDTTDDUVfETD,si,,
0x6BA0822,0x6BA0830,14,ascii,"""3C4DUUUfVfUUU",si,,
0x6BA0832,0x6BA0840,14,ascii,"2C3D432""""""""""""""",si,,
0x6BA0C32,0x6BA0C40,14,ascii,DUfUeefV6DD33C,si,,
0x6BA0D75,0x6BA0D80,11,ascii,!234C33DD43,si,,
0x6BA0DB2,0x6BA0DC0,14,ascii,D3C33D4C433333,si,,
0x6BA0DC2,0x6BA0DD0,14,ascii,VfVffefUDUEED4,si,,
0x6BA0E12,0x6BA0E20,14,ascii,3CCD3CSUDEUDDd,si,,
0x6BA0ED2,0x6BA0EE0,14,ascii,3C343233333CCC,si,,
0x6BA0F72,0x6BA0F80,14,ascii,33C33DDTDDEUDD,si,,
0x6BA0F82,0x6BA0F90,14,ascii,DDDTUffUeUDUED,si,,
0x6BA0F92,0x6BA0FA0,14,ascii,32333333C3333C,si,,
0x6BA0FB2,0x6BA0FBF,13,ascii,"DDCDTE342""""""""",si,,
0x6BA1022,0x6BA1030,14,ascii,DdUDDDEEEUE4DT,si,,
0x6BA10E2,0x6BA10F0,14,ascii,"""""""""233DD33343",si,,
0x6BA1122,0x6BA1130,14,ascii,fDUDDDETDT4332,si,,
0x6BA1132,0x6BA113D,11,ascii,"D24CDCD3""""""",si,,
0x6BA1142,0x6BA1150,14,ascii,"!""BDDDCCDCD4C3",si,,
0x6BA1152,0x6BA115F,13,ascii,DDCVUDDDDDDD3,si,,
0x6BA11A2,0x6BA11B0,14,ascii,"4C43""3TeVEDEDU",si,,
0x6BA1382,0x6BA1390,14,ascii,"C4332""33333333",si,,
0x6BA1392,0x6BA13A0,14,ascii,34C33333333333,si,,
0x6BA13A2,0x6BA13B0,14,ascii,332C3333333C43,si,,
0x6BA5462,0x6BA5470,14,ascii,42443TfVDSEUD4,si,,
0x6BA5B72,0x6BA5B80,14,ascii,"333333332333""""",si,,
0x6BA5E02,0x6BA5E10,14,ascii,"23""""""2""""2""3""""""",si,,
0x6BA6102,0x6BA6110,14,ascii,"""332""3""3""""2232",si,,
0x6BA6154,0x6BA615E,10,ascii,"""333C343""""",si,,
0x6BA6386,0x6BA6390,10,ascii,"""""""""!""""""""!",si,,
0x6BA68D2,0x6BA68E0,14,ascii,33DDDEEDD4DDD3,si,,
0x6BA68E2,0x6BA68F0,14,ascii,D43333333D3333,si,,
0x6BA8162,0x6BA816C,10,ascii,QrRee3 'AP,,,
0x6BA9112,0x6BA9120,14,ascii,VEfffVUDTTT3DC,si,,
0x6BA9182,0x6BA9190,14,ascii,"T4""3D43DUTDDET",si,,
0x6BA9192,0x6BA91A0,14,ascii,UTEEUeUVDTTDTV,si,,
0x6BA9272,0x6BA9280,14,ascii,eVEUUEDTFTTTTE,si,,
0x6BA9364,0x6BA9370,12,ascii,"2""""3CUU433DD",si,,
0x6BA9382,0x6BA9390,14,ascii,3CEUfUEDTTD43D,si,,
0x6BA9442,0x6BA944C,10,ascii,"""33D33""3D4",si,,
0x6BA9453,0x6BA9460,13,ascii,"""3CC333CCTVVU",si,,
0x6BA9466,0x6BA9470,10,ascii,"""233D33333",si,,
0x6BA9692,0x6BA96A0,14,ascii,4C3333D33CDD43,si,,
0x6BA96A2,0x6BA96B0,14,ascii,4333333334C444,si,,
0x6BA96C2,0x6BA96D0,14,ascii,DDD33343333323,si,,
0x6BA9875,0x6BA9881,12,ascii,"""""3C43""""""23,",si,,
0x6BA98D2,0x6BA98E0,14,ascii,EDTEE4DD433CUE,si,,
0x6BA9A42,0x6BA9A51,15,ascii,"ED3""""""""""3333Se,",si,,
0x6BA9E52,0x6BA9E60,14,ascii,DDTUVUV5DEDDEE,si,,
0x6BA9FF3,0x6BA9FFD,10,ascii,"1DD43D4""C3",si,,
0x6BAA0A2,0x6BAA0B0,14,ascii,TDC44433D53Cfe,si,,
0x6BAA665,0x6BAA670,11,ascii,"1""BUD32""""3D",si,,
0x6BAA672,0x6BAA680,14,ascii,"DT5C423CT42""D3",si,,
0x6BAA692,0x6BAA6A0,14,ascii,"""TE33EUUUUVDfD",si,,
0x6BAA6C2,0x6BAA6D0,14,ascii,3DC333CCDDC4C3,si,,
0x6BAA782,0x6BAA790,14,ascii,"4323""2343DD33""",si,,
0x6BAA892,0x6BAA8A0,14,ascii,4DECdfFECTU4TE,si,,
0x6BAA9B2,0x6BAA9BC,10,ascii,"2EDSU4""243",si,,
0x6BAAA03,0x6BAAA10,13,ascii,"""C4TTTDDDTUUF",si,,
0x6BAAB12,0x6BAAB20,14,ascii,2CVUTTfFUffEDC,si,,
0x6BAABB2,0x6BAABC0,14,ascii,"""""""233333CD333",si,,
0x6BAACB3,0x6BAACC0,13,ascii,"""24TUUeUDEDD4",si,,
0x6BAAD34,0x6BAAD40,12,ascii,233C4DTUUDEE,si,,
0x6BAAD65,0x6BAAD70,11,ascii,"22""BCEUTED3",si,,
0x6BAAD82,0x6BAAD90,14,ascii,3C3343D5ETUUD3,si,,
0x6BAAD95,0x6BAADA0,11,ascii,CECDDCDD3DU,si,,
0x6BAADB2,0x6BAADC0,14,ascii,TUCUUUUEefFefe,si,,
0x6BAADC2,0x6BAADD0,14,ascii,333334CCD43333,si,,
0x6BAAE62,0x6BAAE70,14,ascii,"DTUDCD3D3""3433",si,,
0x6BAAEA6,0x6BAAEB0,10,ascii,"""1""!3""""3""""",si,,
0x6BAAED2,0x6BAAEE0,14,ascii,DC43233BTUE43C,si,,
0x6BAAEE2,0x6BAAEF0,14,ascii,4TVV544CCDTffU,si,,
0x6BAAEF2,0x6BAAF00,14,ascii,"DeUD4UD""33DD33",si,,
0x6BAAF02,0x6BAAF10,14,ascii,4TUUUUUDSCDCD4,si,,
0x6BAAFB2,0x6BAAFC0,14,ascii,"""2TTeVUDDCD4UU",si,,
0x6BAB012,0x6BAB020,14,ascii,33434333334333,si,,
0x6BAB022,0x6BAB030,14,ascii,"32""223DDD4D4C4",si,,
0x6BAB032,0x6BAB040,14,ascii,"33""233C3333CD4",si,,
0x6BAB042,0x6BAB050,14,ascii,eeUUEUUVfeeUUV,si,,
0x6BAB062,0x6BAB070,14,ascii,E3DDD43DUTDTUe,si,,
0x6BAB3D2,0x6BAB3E0,14,ascii,"TUUUUUUV4""!CUU",si,,
0x6BAB452,0x6BAB460,14,ascii,feefUUC344D4D4,si,,
0x6BAB4B3,0x6BAB4C0,13,ascii,"!""""3CTE4DDD4!",si,,
0x6BAB512,0x6BAB520,14,ascii,fUVUUUDDDEETE4,si,,
0x6BAC472,0x6BAC480,14,ascii,"""22333D3CDD44C",si,,
0x6BAC592,0x6BAC5A0,14,ascii,DEDC5DC323CC33,si,,
0x6BAC5A2,0x6BAC5B0,14,ascii,33DDDCETDDCC33,si,,
0x6BAC5B2,0x6BAC5C0,14,ascii,3TU532DDCTTUDD,si,,
0x6BAC5C2,0x6BAC5D0,14,ascii,CT44T4TTdUTUUU,si,,
0x6BAC5D2,0x6BAC5E0,14,ascii,"3C33333333""233",si,,
0x6BAC5E2,0x6BAC5F0,14,ascii,3334C333333333,si,,
0x6BAC5F2,0x6BAC5FE,12,ascii,333333333C33,si,,
0x6BAC622,0x6BAC630,14,ascii,DTU3CDUUTUUUUU,si,,
0x6BAC632,0x6BAC640,14,ascii,D4UVUUUDETEUDD,si,,
0x6BAC642,0x6BAC650,14,ascii,D3DDDD4CUCCDd5,si,,
0x6BAC652,0x6BAC660,14,ascii,C3SUUE44DDTDC4,si,,
0x6BAC662,0x6BAC670,14,ascii,DTEDD4333DCD43,si,,
0x6BACE32,0x6BACE40,14,ascii,UTUf433DDUVeeD,si,,
0x6BACE55,0x6BACE60,11,ascii,"13C44""3CCU4",si,,
0x6BACF52,0x6BACF60,14,ascii,"""2333333DD4332",si,,
0x6BAD024,0x6BAD030,12,ascii,!2CU4DD44DUV,si,,
0x6BAD1A2,0x6BAD1B0,14,ascii,"33343333""""!""!""",si,,
0x6BAD1D2,0x6BAD1E0,14,ascii,3C333233332343,si,,
0x6BAD2A2,0x6BAD2B0,14,ascii,"TUUFEEdeVE222""",si,,
0x6BAD2B2,0x6BAD2C0,14,ascii,1CfV53CEDTUUVf,si,,
0x6BAD382,0x6BAD390,14,ascii,UUefVUDDEDSUT3,si,,
0x6BAD5F2,0x6BAD601,15,ascii,"2""""""33CDD33"""""",",si,,
0x6BAD702,0x6BAD710,14,ascii,CCDDTeffeefeUU,si,,
0x6BAD752,0x6BAD760,14,ascii,"2C32""""""""""""""""""""",si,,
0x6BAD792,0x6BAD79C,10,ascii,"CU4SDeUTC""",si,,
0x6BAD7E2,0x6BAD7F0,14,ascii,"""23""""""3D32333""",si,,
0x6BAD7F6,0x6BAD800,10,ascii,"""""""333233D",si,,
0x6BADA42,0x6BADA50,14,ascii,CC3dVE4C3C4TD4,si,,
0x6BADA62,0x6BADA6C,10,ascii,"42""3C22SE4",si,,
0x6BADB15,0x6BADB20,11,ascii,"!23""""""343""""",si,,
0x6BADF16,0x6BADF20,10,ascii,"!""""SEeVFDT",si,,
0x6BAE002,0x6BAE010,14,ascii,fDD3EDVDSfUefV,si,,
0x6BAE062,0x6BAE070,14,ascii,UUEDDUUVU434DU,si,,
0x6BAE292,0x6BAE2A0,14,ascii,VfVUETETFUUDVf,si,,
0x6BAE462,0x6BAE470,14,ascii,UUefVdDTeVfUTT,si,,
0x6BAE482,0x6BAE490,14,ascii,"DUUDDDSTfUDC4""",si,,
0x6BAE592,0x6BAE5A0,14,ascii,DUDUUDC3DUDCTC,si,,
0x6BB1870,0x6BB189E,46,ascii,What is it? You've nothing to be\nafraid of.   ,,si,
0x6BB18B0,0x6BB18BA,10,ascii,Help us!  ,,si,
0x6BB3AA2,0x6BB3AAF,13,ascii,"DDDD5CTEefE3""",si,,
0x6BB3AB2,0x6BB3AC0,14,ascii,"""CeUETEUfEETfE",si,,
0x6BB3AE2,0x6BB3AEF,13,ascii,efVDUDUVUT5CE,si,,
0x6BB7F42,0x6BB7F50,14,ascii,"""!2""""""""233TDC3",si,,
0x6BB7F52,0x6BB7F60,14,ascii,DD43332CDUUfED,si,,
0x6BB7F62,0x6BB7F70,14,ascii,DEUD4DDDUUUVET,si,,
0x6BB7F72,0x6BB7F80,14,ascii,"3""233333333CDD",si,,
0x6BB7FA2,0x6BB7FB0,14,ascii,DUUDTDTDEDDDUU,si,,
0x6BB7FC5,0x6BB7FD0,11,ascii,"2233DDU433""",si,,
0x6BB8032,0x6BB8040,14,ascii,2DD3CTDDTDDDUE,si,,
0x6BB8042,0x6BB8050,14,ascii,D4CDTEfUVUefUU,si,,
0x6BB8052,0x6BB8060,14,ascii,ETEUUeeUUeUeVE,si,,
0x6BB8062,0x6BB8070,14,ascii,UVDTTDUVeeeUeU,si,,
0x6BB8072,0x6BB8080,14,ascii,EDTDEUTUETDEED,si,,
0x6BB8082,0x6BB8090,14,ascii,"DDTED342""CDDUD",si,,
0x6BB8152,0x6BB8160,14,ascii,4C333434D3CCD4,si,,
0x6BB8162,0x6BB8170,14,ascii,DDDC33CCCDDTDD,si,,
0x6BB8172,0x6BB8180,14,ascii,DD44D3DDDD3CDD,si,,
0x6BB8182,0x6BB8190,14,ascii,CCDDDDDD443323,si,,
0x6BB8282,0x6BB8290,14,ascii,"2""""23232333333",si,,
0x6BB8292,0x6BB82A0,14,ascii,334333334CD4C4,si,,
